StockCode|Vendor|PartNo|RRP|ETA|GCode|Block1_Price|Block2_Price|Block3_Price|ProductGroup|Stock|Description
H100TA-DK030P|Asus|H100TA-DK030P|799.00||65680|609.00|609.00|609.00|Notebook - Commercial|0|TRANSFORMERBOOK H100TA 10.1TOUCH TZ3775 2GB 64GBSSD WIDI 11AGN BT4 CAM USB3 HDMI CR MDOCK WIN8.1P 1YRG
H110I-PLUS D3|Asus|H110I-PLUS D3|179.99||70584|135.00|134.00|132.00|Motherboards|8|ASUS H110I-PLUS D3 H110 MINI-ITX SKYLAKE SOCKET 1151 2XDDR3-1600 PCI-E3.0 USB3.0 SATA3 HDMI/DVI-D/VGA PORTS
H110I-PLUS|Asus|H110I-PLUS|179.99||71154|137.00|136.00|134.00|Motherboards|3|ASUS H110I-PLUS H110 MINI-ITX SKYLAKE SOCKET 1151 2XDDR4-2133 PCI-E3.0 USB3.0 SATA3 HDMI/DVI-D/VGA PORTS
H110M-A D3|Asus|H110M-A D3|119.99|11/03/2016|70148|92.00|92.00|92.00|Motherboards|0|ASUS H110M-A D3 INTEL H110 MATX SKYLAKE SOCKET 1151 2XDDR3-1866 PCI-E3.0 USB3.0 SATA3 HDMI/DVI-D/VGA PORTS
H110M-A|Asus|H110M-A|139.99||70231|103.00|102.00|101.00|Motherboards|4|ASUS H110M-A INTEL H110 MATX SKYLAKE SOCKET 1151 2XDDR4-2133 PCI-E3.0 USB3.0 SATA3 HDMI/DVI-D/VGA PORTS
H110M-K|Asus|H110M-K|139.99|19/02/2016|71157|104.00|103.00|102.00|Motherboards|0|ASUS H110M-K INTEL H110 MATX SKYLAKE SOCKET 1151 2XDDR4-2133 PCI-E3.0 SATA3 VGA/DVI PORTS
H110M-PLUS|Asus|H110M-PLUS|159.99|19/02/2016|71156|125.00|123.00|122.00|Motherboards|0|ASUS H110M-PLUS INTEL H110 MATX SKYLAKE SOCKET 1151 2XDDR4-2133 PCIE-3.0 SATA3 DVI/HDMI/VGA PORTS
H170 PRO GAMING|Asus|H170 PRO GAMING|279.99||67458|219.00|218.00|217.00|Motherboards|30|ASUS H170 PRO GAMING INTEL H170 ATX SKYLAKE SOCKET 1151 4XDDR4-2133 PCI-E3.0 USB3.1 SATA3 M.2 RAID HDMI/DVI-D/VGA/DISPLAYPORT
H170I-PLUS D3|Asus|H170I-PLUS D3|269.99||70351|204.00|202.00|200.00|Motherboards|13|ASUS H170I-PLUS D3 INTEL H170 MINI-ITX SKYLAKE SOCKET 1151 2XDDR3-1866 PCI-E3.0 USB3.0 SATA3 M.2 HDMI/DVI-D/VGA/DISPLAYPORT
H170M-E D3|Asus|H170M-E D3|179.99||67437|139.00|138.00|136.00|Motherboards|30|ASUS H170M-E D3 INTEL H170 MATX SKYLAKE SOCKET 1151 4XDDR3-1866 PCI-E3.0 USB3.0 SATA3 M.2 HDMI/DVI-D/VGA PORTS
H170M-PLUS|Asus|H170M-PLUS|219.99||70016|167.00|166.00|164.00|Motherboards|30|ASUS H170M-PLUS INTEL H170 MATX SKYLAKE SOCKET 1151 4XDDR4-2133 PCI-E3.0 USB3.0 SATA3 M.2 RAID HDMI/DVI/DVI-D/VGA PORTS
H170-PLUS D3|Asus|H170-PLUS D3|199.99||67454|153.00|153.00|153.00|Motherboards|30|ASUS H170-PLUS D3 INTEL H170 ATX SKYLAKE SOCKET 1151 4XDDR3-1866 PCI-E3.0 USB3.0 SATA3 M.2 RAID HDMI/DVI-D/VGA PORTS
H170-PRO|Asus|H170-PRO|249.99||70229|195.00|193.00|191.00|Motherboards|30|ASUS H170-PRO INTEL H170 ATX SKYLAKE SOCKET 1151 4XDDR4-2133 PCI-E3.0 USB3.0 SATA3 M.2 RAID HDMI/DVI-D/VGA PORTS
H2-500|FSP|H2-500|69.99||65943|52.00|52.00|52.00|Power Supplies|30|FSP HEXA+ 500W ATX 12V 120MM FAN DESKTOP RETAIL PSU
H3050-BLUE|Rapoo|H3050-BLUE|59.00||65869|37.80|37.80|37.80|Headphones & Headsets|14|RAPOO H3050 WIRELESS STEREO HEADSET BLUE
H3S-00005(SCLPTCOMMS)|Microsoft|H3S-00005|74.95||63744|39.09|39.09|39.09|Mouse|15|SCULPT COMFORT MOUSE
H5D-00016(LCCINEMA)|Microsoft|H5D-00016|129.00||61295|72.70|72.70|72.70|Web Camera|15|LIFECAM CINEMA WIN ENGLISH AUSTL/NZ HDWR CD
H8030|Rapoo|H8030|59.00||65736|39.00|39.00|39.00|Headphones & Headsets|7|RAPOO H8030 USB WIRELESS STEREO HEADPHONE
H81M-PLUS|Asus|H81M-PLUS|119.99||63223|87.00|87.00|87.00|Motherboards|7|ASUS H81M-PLUS INTEL H81 MATX HASWELL SOCKET 1150 2X DDR3-1600 USB3.0 (WITH FRONT HEADER) SATA3 ONBOARD VGA/DVI/HDMI
HDD(0A65616)|Lenovo|0A65616|362.25||58831|291.18|273.71|291.18|Hard Drive - External|B|LENOVO THINKPAD USB3.0 750G PORTABLE SECURE HARD DRIVE
HDD(0A65619)|Lenovo|0A65619|310.50||58832|250.79|235.74|250.79|Hard Drive - External|B|LENOVO THINKPAD USB3.0 500G SECURE HARD DRIVE
HDD(0A65621)|Lenovo|0A65621|414.00||61740|331.57|311.68|331.57|Hard Drive - External|B|LENOVO THINKPAD 1TB USB 3.0 SECURE HARD DRIVE
HDD(0A65631)|Lenovo|0A65631|157.55||62694|131.41|123.53|131.41|Hard Drive - Internal|B|LENOVO THINKPAD 500GB 5400RPM SATA 3.0GB/S 7MM 4K HARD DRIVE
HDD(0A65632)|Lenovo|0A65632|157.55||61735|131.41|123.53|131.41|Hard Drive - Internal|B|LENOVO THINKPAD 500GB 7200RPM 7MM 4K HARD DRIVE II
HDD(0A65633)|Lenovo|0A65633|218.50||62695|178.99|168.25|178.99|Hard Drive - Internal|B|LENOVO THINKPAD 1TB 5400RPM SATA 3.0GB/S 9.5MM 4K HARD DRIVE
HDD(0A65635)|Lenovo|0A65635|146.05||62610|122.44|115.09|122.44|Hard Drive - Internal|B|LENOVO THINKPAD 320GB 7200RPM SATA 3.0GB/S 7MM 4K HARD DRIVE II (0A65635)
HDD(0B47308)|Lenovo|0B47308|585.35||61798|465.31|437.39|465.31|SSD|B|LENOVO THINKSTATION 180GB SOLID STATE DRIVE
HDD(0B47309)|Lenovo|0B47309|73.60||61810|65.89|61.94|65.89|SSD|B|LENOVO THINKPAD 16GB MSATA SOLID STATE CACHE DRIVE
HDD(0B47317)|Lenovo|0B47317|181.70||62850|150.26|141.25|150.26|Hard Drive - Internal|B|LENOVO THINKCENTRE 500GB / 8GB SOLID STATE HYBRID DRIVE
HDD(0B47320)|Lenovo|0B47320|218.50||63276|178.99|168.25|178.99|Hard Drive - Internal|B|LENOVO THINKPAD 1TB 5400RPM 9.5MM SATA3 HARD DRIVE
HDD(0B47322)|Lenovo|0B47322|157.55||63275|131.41|123.53|131.41|Hard Drive - Internal|B|LENOVO THINKPAD 500GB 7200RPM 7MM SATA3 HARD DRIVE
HDD(0B47324)|Lenovo|0B47324|243.80||63277|198.73|186.81|198.73|SSD|B|LENOVO THINKPAD 128GB SATA 6GB/S SSD III
HDD(43N3424)|Lenovo|43N3424|678.50||58263|538.01|505.73|538.01|Hard Drive - Internal (Enterprise)|B|LENOVO (43N3424) THINKSTATION 450GB 15K RPM SAS HARD DRIVE
HDD(43R1990)|Lenovo|43R1990|170.20||58260|141.29|132.81|141.29|Hard Drive - Internal|B|LENOVO (43R1990) 500GB 7200 RPM SERIAL ATA HARD DRIVE
HDD(45J7918)|Lenovo|45J7918|205.85||58259|169.11|158.97|169.11|Hard Drive - Internal|B|LENOVO (45J7918) 1TB 7200 RPM SERIAL ATA HARD DRIVE
HDD(4XB0F18670)|Lenovo|4XB0F18670|304.75||64144|246.30|231.53|246.30|Hard Drive - Internal|B|LENOVO THINKSTATION 128GB SATA  2.5” SSD
HDD(4XB0F86402)|Lenovo|4XB0F86402|610.65||65788|485.06|455.95|485.06|SSD|B|LENOVO THINKPAD 240GB 2.5 OPAL SOLID STATE DRIVE
HDD(4XB0F86403)|Lenovo|4XB0F86403|977.50||65374|771.38|725.10|771.38|SSD|B|LENOVO THINKPAD 512GB 2.5 SOLID STATE DRIVE
HDD(4XB0G69275)|Lenovo|4XB0G69275|977.50||65794|771.38|725.10|771.38|SSD|B|LENOVO THINKSTATION 512GB 2.5” SATA 6GB/S MLC SOLID STATE DRIVE
HDD(4XB0G80308)|Lenovo|4XB0G80308|328.90||65783|265.15|249.24|265.15|SSD|B|LENOVO THINKCENTRE 128GB 2.5 6GBPS SOLID STATE DRIVE
HDD(4XB0G80311)|Lenovo|4XB0G80311|549.70||65784|437.49|411.24|437.49|SSD|B|LENOVO THINKCENTRE 256GB 2.5 OPAL2.0 6GBPS SOLID STATE DRIVE
HDD(4XB0H30211)|Lenovo|4XB0H30211|610.65||67389|485.06|455.95|485.06|Hard Drive - Internal|B|LENOVO THINKPAD 256GB M.2 PCIE X4 SOLID STATE DRIVE
HDD(4XB0H45209)|Lenovo|4XB0H45209|487.60||67390|389.02|389.02|389.02|Hard Drive - Internal|B|LENOVO THINKPAD 256GB OPAL2.0 SOLID STATE DRIVE
HDD(4XB0H58024)|Lenovo|4XB0H58024|585.35||66763|465.31|437.39|465.31|Hard Drive - Internal|B|LENOVO THINKSTATION 256GB OPAL2.0 SOLID STATE DRIVE
HELIX(20CGA02GAU)|Lenovo|20CGA02GAU|2586.35||70565|2040.23|1911.45|2040.23|Tablet|0|"""TP HELIX 11.6"""" FHD MULTITOUCH, PEN PRO, HD5300, BT, FPR, CAM 2MP/5MP, CORE M-5Y10C, 4GB, 128GB SSD, INTEL AC WLESS,FOLIO KB, W10P, 35 WH, 3YR RTD"
HELIX(4X30J32021)|Lenovo|4X30J32021|256.45||67398|200.16|190.15|200.16|Tablet Accessory|1|LENOVO THINKPAD HELIX FOLIO KEYBOARD
HP500S|FSP|HP500S|89.99||65944|65.00|65.00|65.00|Power Supplies|30|FSP HYPER 500W PSU
HP700S|FSP|HP700S|109.99||65946|85.00|85.00|85.00|Power Supplies|30|FSP HYPER 700
HX318C10F/8|Kingston|HX318C10F/8|101.00||64420|60.95|60.95|60.95|Memory - DIMM|2|KINGSTON HYPER X 8GB 1866MHZ DDR3 NON-ECC CL10 DIMM HYPERX FURY SERIES
HX318C10FK2/16|Kingston|HX318C10FK2/16|199.00||64436|120.35|120.35|120.35|Memory - DIMM|0|KINGSTON HYPER X 16GB 1866MHZ DDR3 NON-ECC CL10 DIMM (KIT OF 2) HYPERX FURY SERIES
HX318C10FK2/8|Kingston|HX318C10FK2/8|110.00||64421|66.00|66.00|66.00|Memory - DIMM|11|KINGSTON HYPER X 8GB 1866MHZ DDR3 NON-ECC CL10 DIMM (KIT OF 2) HYPERX FURY SERIES
HX318C10FR/8|Kingston|HX318C10FR/8|101.00||64424|60.95|60.95|60.95|Memory - DIMM|9|KINGSTON HYPER X 8GB 1866MHZ DDR3 NON-ECC CL10 DIMM HYPERX FURY RED SERIES
HX421C14FB/8|Kingston|HX421C14FB/8|117.00||66638|70.78|70.78|70.78|Memory - DIMM|30|KINGSTON 8GB 2133MHZ DDR4 NON-ECC CL14 DIMM HYPERX FURY BLACK SERIES
HX421C14FBK2/16|Kingston|HX421C14FBK2/16|231.00||66639|140.01|140.01|140.01|Memory - DIMM|30|KINGSTON 16GB 2133MHZ DDR4 NON-ECC CL14 DIMM (KIT OF 2) HYPERX FURY BLACK SERIES
HX421C14FBK2/8|Kingston|HX421C14FBK2/8|129.00||66640|76.00|76.00|76.00|Memory - DIMM|30|KINGSTON 8GB 2133MHZ DDR4 NON-ECC CL14 DIMM (KIT OF 2) HYPERX FURY BLACK SERIES
HX421S13IB/8|Kingston|HX421S13IB/8|121.00||70268|72.92|72.92|72.92|Memory - SODIMM|B|KINGSTON 8GB 2133MHz DDR4 CL13 SODIMM HyperX Impact
HX424C15FB/8|Kingston|HX424C15FB/8|120.00||70018|72.06|72.06|72.06|Memory - DIMM|30|KINGSTON HYPER X 8GB 2400MHz DDR4 Non-ECC CL15 DIMM FURY Black Series
HX424S14IB/8|Kingston|HX424S14IB/8|124.00||70269|74.63|74.63|74.63|Memory - SODIMM|0|KINGSTON 8GB 2400MHz DDR4 CL14 SODIMM HyperX Impact
HX426C15FB/8|Kingston|HX426C15FB/8|135.00||70020|81.47|81.47|81.47|Memory - DIMM|14|KINGSTON 8GB 2666MHz DDR4 Non-ECC CL15 DIMM HyperX FURY Black Series
HX426C15FBK4/16|Kingston|HX426C15FBK4/16|287.00||66779|167.00|167.00|167.00|Memory - DIMM|9|KINGSTON 16GB 2666MHZ DDR4 NON-ECC CL15 DIMM (KIT OF 4) HYPERX FURY BLACK SERIES
Hydro G 650|FSP|Hydro G 650|219.00||70252|149.00|149.00|149.00|Power Supplies|30|FSP HYDRO G 650W 80+ GOLD FULL MODULAR PSU WITH EFFICIENCY >= 90%,UNIQUE PRODUCT ID WITH CHANGEABLE SIDE STICKERS,5 YEARS WARRANTY
Hydro G 750|FSP|Hydro G 750|239.00||70253|175.00|175.00|175.00|Power Supplies|30|FSP HYDRO G 750W 80+ GOLD FULL MODULAR PSU WITH EFFICIENCY >= 90%,UNIQUE PRODUCT ID WITH CHANGEABLE SIDE STICKERS,5 YEARS WARRANTY
Hydro G 850|FSP|Hydro G 850|269.00||70254|209.00|209.00|209.00|Power Supplies|0|FSP HYDRO G 850W 80+ GOLD FULL MODULAR PSU WITH EFFICIENCY >= 90%,UNIQUE PRODUCT ID WITH CHANGEABLE SIDE STICKERS,5 YEARS WARRANTY
HYDRO-500W|FSP|HYDRO-500W|109.00||71109|68.00|68.00|68.00|Power Supplies|30|FSP HYDRO-500W PSU WITH 230V 80PLUS BRONZE, EFFICIENCY 86/88/86,MEPS READY,160V~280V WIDE AC INPUT SUPPORT,3 YEARS WARRANTY
HYDRO-600W|FSP|HYDRO-600W|129.00||71110|79.00|79.00|79.00|Power Supplies|30|FSP HYDRO-600W PSU WITH 230V 80PLUS BRONZE, EFFICIENCY 88/89/86,MEPS READY,160V~280V WIDE AC INPUT SUPPORT,3 YEARS WARRANTY
HYDRO-700W|FSP|HYDRO-700W|149.00||71111|95.00|95.00|95.00|Power Supplies|30|FSP HYDRO-700W PSU WITH 230V 80PLUS BRONZE, EFFICIENCY 88/89/86,MEPS READY,160V~280V WIDE AC INPUT SUPPORT,3 YEARS WARRANTY
HYPER KIT|Asus|HYPER KIT|39.99||67319|27.00|27.00|27.00|Computer Accessories|30|ASUS HYPER KIT
HYPER M.2 X4 MINI|Asus|HYPER M.2 X4 MINI|49.99||70951|38.00|38.00|37.00|Motherboards|27|ASUS HYPER M.2 X4 MINI CARD
IHAS124-OEM(BLK-SW)|Lite-on|IHAS124-OEM(BLK-SW)|39.99||64606|24.00|24.00|24.00|Optical Drive/CD/DVD/Blueray|0|LITE-ON IHAS124 ALLWRITE 24X SATA DVDRW OEM PACK WITH SOFTWARE - BLACK
IR-M30P1WHT|Laser|IR-M30P1WHT|19.90||65492|6.29|6.29|6.29|Mobile Accessory|30|LASER MFI 30PIN CABLE 1M
IR-M9PRT06GRN|Laser|IR-M9PRT06GRN|29.95||65494|13.11|13.11|13.11|Mobile Accessory|30|LASER  RETRACTABLE APPLE MFI LIGHTNING CABLE - GREEN
IR-M9PRT06PNK|Laser|IR-M9PRT06PNK|29.95||65495|13.11|13.11|13.11|Mobile Accessory|30|LASER  RETRACTABLE APPLE MFI LIGHTNING CABLE - PINK
IR-M9PRT06YEL|Laser|IR-M9PRT06YEL|29.95||65496|13.11|13.11|13.11|Mobile Accessory|30|LASER  RETRACTABLE APPLE MFI LIGHTNING CABLE - YELLOW
IR-M9PUC1BLU|Laser|IR-M9PUC1BLU|35.00||65497|18.50|18.50|18.50|Mobile Accessory|30|LASER  MFI LIGHTNING AND MICRO USB -BLUE
IR-M9PUC1PNK|Laser|IR-M9PUC1PNK|35.00||65499|18.90|18.90|18.90|Mobile Accessory|30|LASER  MFI LIGHTNING AND MICRO USB - PINK
IR-UNIREAD|Laser|IR-UNIREAD|50.47||63168|42.90|42.90|42.90|Tablet Accessory|7|LASER IPHONE IPAD CARD READER & HDMI
JGS516AU|Netgear|JGS516AU|229.00||52625|121.07|121.07|121.07|Networking - Switch|23|NETGEAR JGS516 PROSAFE 16-PORT GIGABIT ETHERNET SWITCH
JGS516PE-100AJS|Netgear|JGS516PE-100AJS|419.00||63706|235.93|235.93|235.93|Networking - Switch|10|NETGEAR JGS516PE PROSAFE PLUS 16-PORT GIGABIT RACKMOUNT SWITCH WITH POE
JGS524AU|Netgear|JGS524AU|299.00||52622|154.70|154.70|154.70|Networking - Switch|4|NETGEAR JGS524 PROSAFE 24-PORT GIGABIT ETHERNET SWITCH
JGS524E-200AJS|Netgear|JGS524E-200AJS|339.00||63707|181.74|181.74|181.74|Networking - Switch|6|NETGEAR JGS524E PROSAFE PLUS 24-PORT GIGABIT SWITCH
JGS524PE-100AJS|Netgear|JGS524PE-100AJS|599.00||63708|334.96|334.96|334.96|Networking - Switch|1|NETGEAR JGS524PE PROSAFE PLUS 24-PORT GIGABIT RACKMOUNT SWITCH WITH POE
JR9-00012|Microsoft|JR9-00012|99.00||57458|57.48|57.48|57.48|Mouse|30|MICROSOFT XBOX 360 WIRELESS CONTROLLER FOR WINDOWS - BLACK
JUG-00017(LCLX-3000)|Microsoft|JUG-00017|59.95||61292|36.00|36.00|36.00|Headphones & Headsets|16|LIFECHAT LX-3000 WIN USB PORT EN/XT/ZH/HI/KO/TH HDWR
K30AD-AU005S(NR)|Asus|K30AD-AU005S(NR)|799.00||70406|486.00|486.00|486.00|Desktop PC|0|ASUS PC NR-TOWER K30AD 1GB-GT620 P-G1820 4GB 500GB 7200RPM DVDRW HDMI VGA GLAN KB/MS CR 7.1AUDIO WIN8.1 1YRPUR
KAC-VR316S/4G|Kingston|KAC-VR316S/4G|53.00||60524|31.47|31.47|31.47|Memory - DIMM|B|KINGSTON 4GB 1600MHZ MODULE SINGLE RANK
KB-BT300|Laser|KB-BT300|69.95||61936|31.03|31.03|31.03|Keyboard|1|LASER BLUETOOTH TABLET KEYBOARD WITH STAND WHITE
KB-BT50MINI|Laser|KB-BT50MINI|59.95||64251|30.90|30.90|30.90|Tablet Accessory|30|LASER BLUETOOTH KEYBOARD/COVER FOR IPAD MINI
KBMS-E24WL|Laser|KBMS-E24WL|25.96||59477|17.23|17.23|17.23|Keyboard|3|LASER KEYBOARD & MOUSE W/LESS 2.4GHZ 1200DPI EVERYDAY
KB-USBBK|Laser|KB-USBBK|19.99||59381|9.54|9.54|9.54|Keyboard|1|LASER KEYBOARD USB BLACK
KHX-H3CL/WR|Kingston|KHX-H3CL/WR|154.00||64665|93.00|93.00|93.00|Headphones & Headsets|8|KINGSTON HYPERX CLOUD GAMING HEADSET - BLACK
KHX-H3CLW|Kingston|KHX-H3CLW|135.00||65549|93.50|93.50|93.50|Headphones & Headsets|7|KINGSTON HYPERX CLOUD GAMING HEADSET - WHITE
KHX-HSCC-BK-FR|Kingston|KHX-HSCC-BK-FR|110.00||67338|64.00|64.00|64.00|Headphones & Headsets|19|KINGSTON HYPERX CLOUD CORE PRO GAMING HEADSET (BLACK)
KHX-HSCP-GM|Kingston|KHX-HSCP-GM|180.00||66746|117.00|117.00|117.00|Headphones & Headsets|30|KINGSTON HYPERX CLOUD II PRO GAMING HEADSET - GUN METAL
KHX-HSCP-PK|Kingston|KHX-HSCP-PK|180.00||67232|117.00|117.00|117.00|Headphones & Headsets|0|KINGSTON HYPERX CLOUD II PRO GAMING HEADSET - PINK
KHX-HSCP-RD|Kingston|KHX-HSCP-RD|180.00||66745|117.00|117.00|117.00|Headphones & Headsets|30|KINGSTON HYPERX CLOUD II PRO GAMING HEADSET - RED
KTA-MB1600/8G|Kingston|KTA-MB1600/8G|96.00||60390|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1600MHZ MODULE
KTA-MB1600L/4G|Kingston|KTA-MB1600L/4G|51.00||63284|31.00|31.00|31.00|Memory - SODIMM|B|KINGSTON 4GB 1600MHZ LV SODIMM 1.35V
KTA-MB1600L/8G|Kingston|KTA-MB1600L/8G|96.00||63285|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1600MHZ LV SODIMM 1.35V
KTA-MB1600S/4G|Kingston|KTA-MB1600S/4G|53.00||60531|31.47|31.47|31.47|Memory - SODIMM|B|KINGSTON 4GB 1600MHZ SODIMM SINGLE RANK
KTD-L3B/8G|Kingston|KTD-L3B/8G|96.00||59767|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1333MHZ MODULE
KTD-L3BS/4G|Kingston|KTD-L3BS/4G|53.00||61654|31.47|31.47|31.47|Memory - SODIMM|B|KINGSTON 4GB 1333MHZ SODIMM SINGLE RANK
KTD-L3C/8G|Kingston|KTD-L3C/8G|96.00||60397|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1600MHZ MODULE
KTD-L3CL/4G|Kingston|KTD-L3CL/4G|53.00||62815|31.47|31.47|31.47|Memory - SODIMM|B|KINGSTON 4GB 1600MHZ SODIMM 1.35V
KTD-PE313E/8G|Kingston|KTD-PE313E/8G|143.00||59780|86.17|86.17|86.17|Memory - DIMM|B|KINGSTON 8GB 1333MHZ ECC MODULE
KTD-PE316EK4/32G|Kingston|KTD-PE316EK4/32G|560.00||60709|340.01|340.01|340.01|Memory - DIMM|B|KINGSTON 32GB 1600MHZ ECC KIT OF 4
KTD-PE316ES/4G|Kingston|KTD-PE316ES/4G|78.00||63811|46.85|46.85|46.85|Memory - DIMM|B|KINGSTON 4GB 1600MHZ ECC SINGLE RANK MODULE
KTD-PE316LV/16G|Kingston|KTD-PE316LV/16G|273.00||62976|165.23|165.23|165.23|Memory - DIMM|B|KINGSTON 16GB 1600MHZ REG ECC LOW VOLTAGE MODULE
KTD-PE316S/8G|Kingston|KTD-PE316S/8G|147.00||63882|88.73|88.73|88.73|Memory - DIMM|B|KINGSTON 8GB 1600MHZ REG ECC MODULE SINGLE RANK
KTD-PE316S8/4G|Kingston|KTD-PE316S8/4G|82.00||63812|48.99|48.99|48.99|Memory - DIMM|B|KINGSTON 4GB 1600MHZ REG ECC 1RX8 SINGLE RANK MODULE
KTD-XPS730BS/4G|Kingston|KTD-XPS730BS/4G|53.00||61647|31.47|31.47|31.47|Memory - DIMM|B|KINGSTON 4GB 1333MHZ MODULE SINGLE RANK
KTD-XPS730C/8G|Kingston|KTD-XPS730C/8G|96.00||60707|57.96|57.96|57.96|Memory - DIMM|B|KINGSTON 8GB 1600MHZ MODULE
KTD-XPS730CS/4G|Kingston|KTD-XPS730CS/4G|50.00||60526|30.00|30.00|30.00|Memory - DIMM|B|KINGSTON 4GB 1600MHZ MODULE SINGLE RANK
KTH9600B/8G|Kingston|KTH9600B/8G|96.00||59783|57.96|57.96|57.96|Memory - DIMM|B|KINGSTON 8GB 1333MHZ MODULE
KTH9600C/8G|Kingston|KTH9600C/8G|96.00||60714|57.96|57.96|57.96|Memory - DIMM|B|KINGSTON 8GB 1600MHZ MODULE
KTH9600CS/4G|Kingston|KTH9600CS/4G|51.00||60527|31.00|31.00|31.00|Memory - DIMM|B|KINGSTON 4GB 1600MHZ MODULE SINGLE RANK
KTH-PL313E/8G|Kingston|KTH-PL313E/8G|143.00||59802|86.17|86.17|86.17|Memory - DIMM|B|KINGSTON 8GB 1333MHZ ECC MODULE
KTH-PL313LV/16G|Kingston|KTH-PL313LV/16G|273.00||57985|165.23|165.23|165.23|Memory - DIMM|B|KINGSTON 16GB 1333MHZ REG ECC LOW VOLTAGE MODULE
KTH-PL316E/8G|Kingston|KTH-PL316E/8G|143.00||60715|86.17|86.17|86.17|Memory - DIMM|B|KINGSTON 8GB 1600MHZ ECC MODULE
KTH-PL316ES/4G|Kingston|KTH-PL316ES/4G|78.00||63814|46.85|46.85|46.85|Memory - DIMM|B|KINGSTON 4GB 1600MHZ ECC 1RX8 SINGLE RANK MODULE
KTH-PL316LV/8G|Kingston|KTH-PL316LV/8G|147.00||62988|88.73|88.73|88.73|Memory - DIMM|6|KINGSTON 8GB 1600MHZ REG ECC LOW VOLTAGE MODULE
KTH-PL316S8/4G|Kingston|KTH-PL316S8/4G|82.00||63815|48.99|48.99|48.99|Memory - DIMM|B|KINGSTON 4GB 1600MHZ REG ECC 1RX8 SINGLE RANK MODULE
KTH-PL318/16G|Kingston|KTH-PL318/16G|309.00||63891|187.45|187.45|187.45|Memory - DIMM|B|KINGSTON 16GB 1866MHZ REG ECC MODULE
KTH-PL318/8G|Kingston|KTH-PL318/8G|164.00||64828|98.99|98.99|98.99|Memory - DIMM|B|KINGSTON 8GB 1866MHZ REG ECC MODULE
KTH-PL421/16G|Kingston|KTH-PL421/16G|301.00||65969|182.75|182.75|182.75|Memory - DIMM|B|KINGSTON 16GB DDR4-2133MHZ REG ECC MODULE
KTH-X3B/8G|Kingston|KTH-X3B/8G|96.00||59784|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1333MHZ MODULE
KTH-X3BS/4G|Kingston|KTH-X3BS/4G|51.00||61655|29.80|29.80|29.80|Memory - SODIMM|B|KINGSTON 4GB 1333MHZ SODIMM SINGLE RANK
KTH-X3C/8G|Kingston|KTH-X3C/8G|96.00||60405|57.96|57.96|57.96|Memory - SODIMM|0|KINGSTON 8GB 1600MHZ MODULE
KTH-X3CL/4G|Kingston|KTH-X3CL/4G|50.00||62818|30.00|30.00|30.00|Memory - SODIMM|B|KINGSTON 4GB 1600MHZ SODIMM 1.35V
KTH-X3CL/8G|Kingston|KTH-X3CL/8G|96.00||62819|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1600MHZ SODIMM 1.35V
KTH-X3CS/4G|Kingston|KTH-X3CS/4G|51.00||60533|31.00|31.00|31.00|Memory - SODIMM|0|KINGSTON 4GB 1600MHZ SINGLE RANK SODIMM
KTL-TC316/8G|Kingston|KTL-TC316/8G|96.00||60718|57.96|57.96|57.96|Memory - DIMM|2|KINGSTON 8GB 1600MHZ MODULE
KTL-TC316S/4G|Kingston|KTL-TC316S/4G|50.00||60528|30.60|30.60|30.60|Memory - DIMM|B|KINGSTON 4GB 1600MHZ MODULE SINGLE RANK
KTL-TP3C/8G|Kingston|KTL-TP3C/8G|96.00||60411|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1600MHZ MODULE
KTL-TP3CL/4G|Kingston|KTL-TP3CL/4G|53.00||62821|31.47|31.47|31.47|Memory - SODIMM|0|KINGSTON 4GB 1600MHZ SODIMM 1.35V
KTL-TP3CL/8G|Kingston|KTL-TP3CL/8G|96.00||62822|57.96|57.96|57.96|Memory - SODIMM|B|KINGSTON 8GB 1600MHZ SODIMM 1.35V
KTL-TP3CS/4G|Kingston|KTL-TP3CS/4G|51.00||60534|31.00|31.00|31.00|Memory - SODIMM|B|KINGSTON 4GB 1600MHZ SINGLE RANK SODIMM
KTL-TS316/16G|Kingston|KTL-TS316/16G|273.00||60412|165.23|165.23|165.23|Memory - DIMM|B|KINGSTON 16GB 1600MHZ REG ECC MODULE
KTL-TS316ELV/4G|Kingston|KTL-TS316ELV/4G|78.00||63817|46.85|46.85|46.85|Memory - DIMM|B|KINGSTON 4GB 1600MHZ ECC LOW VOLTAGE MODULE
KTL-TS318/16G|Kingston|KTL-TS318/16G|309.00||63900|187.45|187.45|187.45|Memory - DIMM|B|KINGSTON 16GB 1866MHZ REG ECC MODULE
KTM-SX316LV/8G|Kingston|KTM-SX316LV/8G|147.00||63805|88.73|88.73|88.73|Memory - DIMM|B|KINGSTON 4GB 1600MHZ REG ECC 1RX8 SINGLE RANK MODULE
